link_id,tmc,time,speed
120,110-04149,12:00,14.6
120,110-04149,12:15,14.8
120,110-04149,12:30,12.6
120,110-04149,12:45,14.5
120,110-04149,13:00,14.1
120,110-04149,13:15,19.5
120,110-04149,13:30,32.7
120,110-04149,13:45,22.5
120,110-04149,14:00,22.0
120,110-04149,14:15,27.9
120,110-04149,14:30,23.9
120,110-04149,14:45,44.3
120,110-04149,15:00,40.3
120,110-04149,15:15,50.9
120,110-04149,15:30,52.0
120,110-04149,15:45,57.1
120,110-04149,16:00,64.5
120,110-04149,16:15,59.9
120,110-04149,16:30,58.7
120,110-04149,16:45,62.0
120,110-04149,17:00,58.3
120,110-04149,17:15,57.6
120,110-04149,17:30,49.5
120,110-04149,17:45,51.9
120,110-04149,18:00,59.0
120,110-04149,18:15,64.5
120,110-04149,18:30,62.8
120,110-04149,18:45,60.3
120,110-04149,19:00,62.2
120,110-04149,19:15,62.1
120,110-04149,19:30,60.7
120,110-04149,19:45,61.9
120,110-04149,20:00,62.5
120,110-04149,20:15,63.8
120,110-04149,20:30,64.3
120,110-04149,20:45,66.7
120,110-04149,21:00,64.9
120,110-04149,21:15,63.1
120,110-04149,21:30,61.5
120,110-04149,21:45,60.4
120,110-04149,22:00,60.3
120,110-04149,22:15,58.6
120,110-04149,22:30,61.4
120,110-04149,22:45,63.1
120,110-04149,23:00,64.3
120,110-04149,23:15,65.0
120,110-04149,23:30,50.4
120,110-04149,23:45,50.9
54,110-04150,00:00,62.5
54,110-04150,00:15,66.1
54,110-04150,00:30,65.1
54,110-04150,00:45,66.1
54,110-04150,01:00,65.6
54,110-04150,01:15,62.8
54,110-04150,01:30,67.6
54,110-04150,01:45,67.3
54,110-04150,02:00,65.3
54,110-04150,02:15,65.5
54,110-04150,02:30,69.4
54,110-04150,02:45,67.3
54,110-04150,03:00,64.5
54,110-04150,03:15,66.3
54,110-04150,03:30,66.3
54,110-04150,03:45,65.3
54,110-04150,04:00,65.2
54,110-04150,04:15,64.6
54,110-04150,04:30,67.3
54,110-04150,04:45,69.1
54,110-04150,05:00,68.9
54,110-04150,05:15,69.3
54,110-04150,05:30,69.2
54,110-04150,05:45,68.3
54,110-04150,06:00,68.1
54,110-04150,06:15,69.0
54,110-04150,06:30,69.2
54,110-04150,06:45,68.1
54,110-04150,07:00,68.3
54,110-04150,07:15,68.6
54,110-04150,07:30,67.8
54,110-04150,07:45,64.9
54,110-04150,08:00,66.5
54,110-04150,08:15,66.8
54,110-04150,08:30,67.0
54,110-04150,08:45,67.8
54,110-04150,09:00,65.3
54,110-04150,09:15,66.4
54,110-04150,09:30,66.9
54,110-04150,09:45,65.9
54,110-04150,10:00,35.6
54,110-04150,10:15,19.1
54,110-04150,10:30,17.5
54,110-04150,10:45,15.6
54,110-04150,11:00,26.5
54,110-04150,11:15,26.3
54,110-04150,11:30,20.2
54,110-04150,11:45,21.5
54,110-04150,12:00,22.7
54,110-04150,12:15,27.1
54,110-04150,12:30,25.4
54,110-04150,12:45,25.7
54,110-04150,13:00,29.3
54,110-04150,13:15,30.1
54,110-04150,13:30,35.4
54,110-04150,13:45,53.8
54,110-04150,14:00,63.8
54,110-04150,14:15,56.1
54,110-04150,14:30,63.2
54,110-04150,14:45,60.0
54,110-04150,15:00,61.7
54,110-04150,15:15,53.8
54,110-04150,15:30,46.4
54,110-04150,15:45,49.9
54,110-04150,16:00,46.9
54,110-04150,16:15,48.7
54,110-04150,16:30,49.7
54,110-04150,16:45,40.7
54,110-04150,17:00,45.6
54,110-04150,17:15,46.5
54,110-04150,17:30,43.2
54,110-04150,17:45,57.3
54,110-04150,18:00,60.1
54,110-04150,18:15,58.7
54,110-04150,18:30,59.3
54,110-04150,18:45,60.1
54,110-04150,19:00,60.3
54,110-04150,19:15,64.7
54,110-04150,19:30,67.9
54,110-04150,19:45,67.4
54,110-04150,20:00,65.8
54,110-04150,20:15,65.3
54,110-04150,20:30,62.4
54,110-04150,20:45,63.5
54,110-04150,21:00,66.9
54,110-04150,21:15,65.8
54,110-04150,21:30,35.4
54,110-04150,21:45,22.9
54,110-04150,22:00,13.3
54,110-04150,22:15,8.4
54,110-04150,22:30,8.2
54,110-04150,22:45,7.5
54,110-04150,23:00,7.6
54,110-04150,23:15,7.3
54,110-04150,23:30,7.9
54,110-04150,23:45,8.5
"96, 103, 104, 126, 127",110-04151,00:00,65.7
"96, 103, 104, 126, 127",110-04151,00:15,66.9
"96, 103, 104, 126, 127",110-04151,00:30,64.5
"96, 103, 104, 126, 127",110-04151,00:45,66.7
"96, 103, 104, 126, 127",110-04151,01:00,65.3
"96, 103, 104, 126, 127",110-04151,01:15,63.6
"96, 103, 104, 126, 127",110-04151,01:30,67.8
"96, 103, 104, 126, 127",110-04151,01:45,68.8
"96, 103, 104, 126, 127",110-04151,02:00,66.0
"96, 103, 104, 126, 127",110-04151,02:15,64.3
"96, 103, 104, 126, 127",110-04151,02:30,70.5
"96, 103, 104, 126, 127",110-04151,02:45,66.7
"96, 103, 104, 126, 127",110-04151,03:00,65.9
"96, 103, 104, 126, 127",110-04151,03:15,65.4
"96, 103, 104, 126, 127",110-04151,03:30,66.3
"96, 103, 104, 126, 127",110-04151,03:45,64.7
"96, 103, 104, 126, 127",110-04151,04:00,65.3
"96, 103, 104, 126, 127",110-04151,04:15,66.2
"96, 103, 104, 126, 127",110-04151,04:30,66.4
"96, 103, 104, 126, 127",110-04151,04:45,66.6
"96, 103, 104, 126, 127",110-04151,05:00,67.1
"96, 103, 104, 126, 127",110-04151,05:15,66.1
"96, 103, 104, 126, 127",110-04151,05:30,66.6
"96, 103, 104, 126, 127",110-04151,05:45,65.5
"96, 103, 104, 126, 127",110-04151,06:00,63.9
"96, 103, 104, 126, 127",110-04151,06:15,67.0
"96, 103, 104, 126, 127",110-04151,06:30,63.5
"96, 103, 104, 126, 127",110-04151,06:45,65.7
"96, 103, 104, 126, 127",110-04151,07:00,65.1
"96, 103, 104, 126, 127",110-04151,07:15,65.6
"96, 103, 104, 126, 127",110-04151,07:30,60.3
"96, 103, 104, 126, 127",110-04151,07:45,62.3
"96, 103, 104, 126, 127",110-04151,08:00,63.5
"96, 103, 104, 126, 127",110-04151,08:15,62.0
"96, 103, 104, 126, 127",110-04151,08:30,63.6
"96, 103, 104, 126, 127",110-04151,08:45,64.3
"96, 103, 104, 126, 127",110-04151,09:00,64.3
"96, 103, 104, 126, 127",110-04151,09:15,64.2
"96, 103, 104, 126, 127",110-04151,09:30,62.3
"96, 103, 104, 126, 127",110-04151,09:45,60.2
"96, 103, 104, 126, 127",110-04151,10:00,63.5
"96, 103, 104, 126, 127",110-04151,10:15,46.3
"96, 103, 104, 126, 127",110-04151,10:30,23.0
"96, 103, 104, 126, 127",110-04151,10:45,18.7
"96, 103, 104, 126, 127",110-04151,11:00,19.3
"96, 103, 104, 126, 127",110-04151,11:15,35.5
"96, 103, 104, 126, 127",110-04151,11:30,51.4
"96, 103, 104, 126, 127",110-04151,11:45,50.9
"96, 103, 104, 126, 127",110-04151,12:00,51.8
"96, 103, 104, 126, 127",110-04151,12:15,49.1
"96, 103, 104, 126, 127",110-04151,12:30,60.1
"96, 103, 104, 126, 127",110-04151,12:45,62.3
"96, 103, 104, 126, 127",110-04151,13:00,62.7
"96, 103, 104, 126, 127",110-04151,13:15,63.6
"96, 103, 104, 126, 127",110-04151,13:30,62.2
"96, 103, 104, 126, 127",110-04151,13:45,60.8
"96, 103, 104, 126, 127",110-04151,14:00,61.4
"96, 103, 104, 126, 127",110-04151,14:15,54.7
"96, 103, 104, 126, 127",110-04151,14:30,53.5
"96, 103, 104, 126, 127",110-04151,14:45,56.5
"96, 103, 104, 126, 127",110-04151,15:00,53.1
"96, 103, 104, 126, 127",110-04151,15:15,48.9
"96, 103, 104, 126, 127",110-04151,15:30,42.8
"96, 103, 104, 126, 127",110-04151,15:45,45.9
"96, 103, 104, 126, 127",110-04151,16:00,46.2
"96, 103, 104, 126, 127",110-04151,16:15,49.7
"96, 103, 104, 126, 127",110-04151,16:30,51.0
"96, 103, 104, 126, 127",110-04151,16:45,51.5
"96, 103, 104, 126, 127",110-04151,17:00,50.3
"96, 103, 104, 126, 127",110-04151,17:15,44.3
"96, 103, 104, 126, 127",110-04151,17:30,54.8
"96, 103, 104, 126, 127",110-04151,17:45,54.1
"96, 103, 104, 126, 127",110-04151,18:00,59.1
"96, 103, 104, 126, 127",110-04151,18:15,49.9
"96, 103, 104, 126, 127",110-04151,18:30,51.4
"96, 103, 104, 126, 127",110-04151,18:45,48.3
"96, 103, 104, 126, 127",110-04151,19:00,49.1
"96, 103, 104, 126, 127",110-04151,19:15,56.9
"96, 103, 104, 126, 127",110-04151,19:30,63.1
"96, 103, 104, 126, 127",110-04151,19:45,62.5
"96, 103, 104, 126, 127",110-04151,20:00,61.6
"96, 103, 104, 126, 127",110-04151,20:15,61.8
"96, 103, 104, 126, 127",110-04151,20:30,59.0
"96, 103, 104, 126, 127",110-04151,20:45,62.2
"96, 103, 104, 126, 127",110-04151,21:00,61.5
"96, 103, 104, 126, 127",110-04151,21:15,62.9
"96, 103, 104, 126, 127",110-04151,21:30,61.9
"96, 103, 104, 126, 127",110-04151,21:45,58.5
"96, 103, 104, 126, 127",110-04151,22:00,57.3
"96, 103, 104, 126, 127",110-04151,22:15,31.5
"96, 103, 104, 126, 127",110-04151,22:30,23.9
"96, 103, 104, 126, 127",110-04151,22:45,34.9
"96, 103, 104, 126, 127",110-04151,23:00,55.9
"96, 103, 104, 126, 127",110-04151,23:15,61.3
"96, 103, 104, 126, 127",110-04151,23:30,61.7
"96, 103, 104, 126, 127",110-04151,23:45,64.5
14,110-04152,00:00,67.9
14,110-04152,00:15,68.7
14,110-04152,00:30,70.0
14,110-04152,00:45,68.1
14,110-04152,01:00,67.0
14,110-04152,01:15,66.9
14,110-04152,01:30,69.5
14,110-04152,01:45,71.1
14,110-04152,02:00,67.1
14,110-04152,02:15,66.4
14,110-04152,02:30,71.7
14,110-04152,02:45,68.2
14,110-04152,03:00,67.3
14,110-04152,03:15,67.4
14,110-04152,03:30,68.1
14,110-04152,03:45,67.9
14,110-04152,04:00,67.3
14,110-04152,04:15,67.1
14,110-04152,04:30,68.5
14,110-04152,04:45,69.3
14,110-04152,05:00,68.5
14,110-04152,05:15,70.7
14,110-04152,05:30,67.5
14,110-04152,05:45,68.7
14,110-04152,06:00,67.3
14,110-04152,06:15,68.7
14,110-04152,06:30,67.3
14,110-04152,06:45,69.3
14,110-04152,07:00,68.1
14,110-04152,07:15,67.4
14,110-04152,07:30,64.7
14,110-04152,07:45,66.1
14,110-04152,08:00,66.1
14,110-04152,08:15,63.5
14,110-04152,08:30,67.1
14,110-04152,08:45,67.5
14,110-04152,09:00,66.7
14,110-04152,09:15,66.0
14,110-04152,09:30,66.1
14,110-04152,09:45,64.3
14,110-04152,10:00,65.7
14,110-04152,10:15,64.3
14,110-04152,10:30,40.8
14,110-04152,10:45,16.5
14,110-04152,11:00,18.3
14,110-04152,11:15,43.4
14,110-04152,11:30,60.6
14,110-04152,11:45,65.0
14,110-04152,12:00,62.9
14,110-04152,12:15,63.3
14,110-04152,12:30,63.5
14,110-04152,12:45,65.1
14,110-04152,13:00,65.5
14,110-04152,13:15,65.9
14,110-04152,13:30,64.6
14,110-04152,13:45,62.5
14,110-04152,14:00,62.7
14,110-04152,14:15,61.0
14,110-04152,14:30,61.5
14,110-04152,14:45,57.3
14,110-04152,15:00,30.5
14,110-04152,15:15,17.1
14,110-04152,15:30,15.8
14,110-04152,15:45,16.7
14,110-04152,16:00,16.7
14,110-04152,16:15,14.5
14,110-04152,16:30,16.5
14,110-04152,16:45,16.7
14,110-04152,17:00,14.7
14,110-04152,17:15,29.1
14,110-04152,17:30,59.5
14,110-04152,17:45,61.7
14,110-04152,18:00,60.3
14,110-04152,18:15,36.4
14,110-04152,18:30,14.1
14,110-04152,18:45,16.5
14,110-04152,19:00,15.7
14,110-04152,19:15,45.7
14,110-04152,19:30,65.4
14,110-04152,19:45,64.9
14,110-04152,20:00,64.5
14,110-04152,20:15,63.2
14,110-04152,20:30,60.4
14,110-04152,20:45,63.5
14,110-04152,21:00,64.9
14,110-04152,21:15,66.3
14,110-04152,21:30,62.8
14,110-04152,21:45,65.1
14,110-04152,22:00,65.6
14,110-04152,22:15,65.8
14,110-04152,22:30,65.1
14,110-04152,22:45,65.7
14,110-04152,23:00,63.1
14,110-04152,23:15,65.7
14,110-04152,23:30,65.6
14,110-04152,23:45,65.7
83,110-04660,00:00,74.0
83,110-04660,00:15,74.0
83,110-04660,00:30,74.0
83,110-04660,00:45,74.0
83,110-04660,01:00,74.0
83,110-04660,01:15,74.0
83,110-04660,01:30,74.0
83,110-04660,01:45,74.0
83,110-04660,02:00,74.0
83,110-04660,02:15,74.0
83,110-04660,02:30,74.0
83,110-04660,02:45,74.0
83,110-04660,03:00,74.0
83,110-04660,03:15,74.0
83,110-04660,03:30,74.0
83,110-04660,03:45,74.0
83,110-04660,04:00,74.0
83,110-04660,04:15,74.0
83,110-04660,04:30,74.0
83,110-04660,04:45,74.0
83,110-04660,05:00,60.2
83,110-04660,05:15,58.7
83,110-04660,05:30,62.3
83,110-04660,05:45,69.0
83,110-04660,06:00,69.0
83,110-04660,06:15,69.0
83,110-04660,06:30,69.0
83,110-04660,06:45,69.0
83,110-04660,07:00,72.0
83,110-04660,07:15,72.0
83,110-04660,07:30,72.0
83,110-04660,07:45,72.0
83,110-04660,08:00,73.0
83,110-04660,08:15,73.0
83,110-04660,08:30,73.0
83,110-04660,08:45,73.0
83,110-04660,09:00,70.0
83,110-04660,09:15,70.0
83,110-04660,09:30,70.0
83,110-04660,09:45,70.0
83,110-04660,10:00,69.0
83,110-04660,10:15,69.0
83,110-04660,10:30,69.0
83,110-04660,10:45,69.1
83,110-04660,11:00,69.5
83,110-04660,11:15,71.3
83,110-04660,11:30,67.8
83,110-04660,11:45,73.4
83,110-04660,12:00,71.0
83,110-04660,12:15,71.8
83,110-04660,12:30,71.5
83,110-04660,12:45,69.8
83,110-04660,13:00,70.2
83,110-04660,13:15,69.9
83,110-04660,13:30,71.7
83,110-04660,13:45,71.4
83,110-04660,14:00,72.3
83,110-04660,14:15,70.9
83,110-04660,14:30,71.9
83,110-04660,14:45,70.6
83,110-04660,15:00,68.9
83,110-04660,15:15,70.6
83,110-04660,15:30,70.5
83,110-04660,15:45,70.6
83,110-04660,16:00,70.3
83,110-04660,16:15,69.8
83,110-04660,16:30,70.9
83,110-04660,16:45,71.0
83,110-04660,17:00,70.7
83,110-04660,17:15,68.3
83,110-04660,17:30,72.3
83,110-04660,17:45,71.0
83,110-04660,18:00,69.9
83,110-04660,18:15,71.8
83,110-04660,18:30,73.4
83,110-04660,18:45,72.7
83,110-04660,19:00,72.5
83,110-04660,19:15,71.7
83,110-04660,19:30,72.5
83,110-04660,19:45,72.9
83,110-04660,20:00,73.0
83,110-04660,20:15,73.4
83,110-04660,20:30,73.8
83,110-04660,20:45,70.5
83,110-04660,21:00,69.4
83,110-04660,21:15,72.2
83,110-04660,21:30,68.7
83,110-04660,21:45,67.9
83,110-04660,22:00,71.8
83,110-04660,22:15,71.0
83,110-04660,22:30,72.3
83,110-04660,22:45,67.5
83,110-04660,23:00,65.5
83,110-04660,23:15,63.8
83,110-04660,23:30,65.7
83,110-04660,23:45,68.5
"61, 83",110-04661,00:00,74.0
"61, 83",110-04661,00:15,74.0
"61, 83",110-04661,00:30,74.0
"61, 83",110-04661,00:45,74.0
"61, 83",110-04661,01:00,74.0
"61, 83",110-04661,01:15,74.0
"61, 83",110-04661,01:30,74.0
"61, 83",110-04661,01:45,74.0
"61, 83",110-04661,02:00,74.0
"61, 83",110-04661,02:15,74.0
"61, 83",110-04661,02:30,74.0
"61, 83",110-04661,02:45,74.0
"61, 83",110-04661,03:00,74.0
"61, 83",110-04661,03:15,74.0
"61, 83",110-04661,03:30,74.0
"61, 83",110-04661,03:45,74.0
"61, 83",110-04661,04:00,74.0
"61, 83",110-04661,04:15,74.0
"61, 83",110-04661,04:30,74.0
"61, 83",110-04661,04:45,74.0
"61, 83",110-04661,05:00,71.9
"61, 83",110-04661,05:15,71.1
"61, 83",110-04661,05:30,70.3
"61, 83",110-04661,05:45,69.0
"61, 83",110-04661,06:00,69.0
"61, 83",110-04661,06:15,69.0
"61, 83",110-04661,06:30,69.0
"61, 83",110-04661,06:45,69.0
"61, 83",110-04661,07:00,72.0
"61, 83",110-04661,07:15,72.0
"61, 83",110-04661,07:30,72.0
"61, 83",110-04661,07:45,72.0
"61, 83",110-04661,08:00,73.0
"61, 83",110-04661,08:15,73.0
"61, 83",110-04661,08:30,73.0
"61, 83",110-04661,08:45,73.0
"61, 83",110-04661,09:00,70.0
"61, 83",110-04661,09:15,70.0
"61, 83",110-04661,09:30,70.0
"61, 83",110-04661,09:45,70.0
"61, 83",110-04661,10:00,69.0
"61, 83",110-04661,10:15,69.0
"61, 83",110-04661,10:30,69.0
"61, 83",110-04661,10:45,69.3
"61, 83",110-04661,11:00,70.3
"61, 83",110-04661,11:15,71.8
"61, 83",110-04661,11:30,68.7
"61, 83",110-04661,11:45,72.0
"61, 83",110-04661,12:00,71.3
"61, 83",110-04661,12:15,71.7
"61, 83",110-04661,12:30,71.3
"61, 83",110-04661,12:45,70.4
"61, 83",110-04661,13:00,70.7
"61, 83",110-04661,13:15,71.1
"61, 83",110-04661,13:30,72.1
"61, 83",110-04661,13:45,71.7
"61, 83",110-04661,14:00,72.3
"61, 83",110-04661,14:15,71.6
"61, 83",110-04661,14:30,72.1
"61, 83",110-04661,14:45,71.0
"61, 83",110-04661,15:00,69.9
"61, 83",110-04661,15:15,71.1
"61, 83",110-04661,15:30,71.3
"61, 83",110-04661,15:45,71.0
"61, 83",110-04661,16:00,70.5
"61, 83",110-04661,16:15,71.1
"61, 83",110-04661,16:30,71.2
"61, 83",110-04661,16:45,70.4
"61, 83",110-04661,17:00,71.2
"61, 83",110-04661,17:15,70.4
"61, 83",110-04661,17:30,71.3
"61, 83",110-04661,17:45,71.1
"61, 83",110-04661,18:00,69.8
"61, 83",110-04661,18:15,70.8
"61, 83",110-04661,18:30,72.5
"61, 83",110-04661,18:45,72.3
"61, 83",110-04661,19:00,72.4
"61, 83",110-04661,19:15,71.1
"61, 83",110-04661,19:30,72.5
"61, 83",110-04661,19:45,71.9
"61, 83",110-04661,20:00,72.1
"61, 83",110-04661,20:15,73.9
"61, 83",110-04661,20:30,74.1
"61, 83",110-04661,20:45,71.6
"61, 83",110-04661,21:00,70.9
"61, 83",110-04661,21:15,71.5
"61, 83",110-04661,21:30,69.4
"61, 83",110-04661,21:45,68.7
"61, 83",110-04661,22:00,71.4
"61, 83",110-04661,22:15,70.5
"61, 83",110-04661,22:30,72.3
"61, 83",110-04661,22:45,68.7
"61, 83",110-04661,23:00,67.9
"61, 83",110-04661,23:15,66.2
"61, 83",110-04661,23:30,67.3
"61, 83",110-04661,23:45,68.9
46,110-04662,00:00,70.0
46,110-04662,00:15,70.0
46,110-04662,00:30,70.0
46,110-04662,00:45,70.0
46,110-04662,01:00,70.0
46,110-04662,01:15,70.0
46,110-04662,01:30,70.0
46,110-04662,01:45,70.0
46,110-04662,02:00,70.0
46,110-04662,02:15,70.0
46,110-04662,02:30,70.0
46,110-04662,02:45,70.0
46,110-04662,03:00,70.0
46,110-04662,03:15,70.0
46,110-04662,03:30,70.0
46,110-04662,03:45,70.0
46,110-04662,04:00,70.0
46,110-04662,04:15,70.0
46,110-04662,04:30,70.0
46,110-04662,04:45,70.8
46,110-04662,05:00,70.1
46,110-04662,05:15,60.6
46,110-04662,05:30,60.1
46,110-04662,05:45,61.0
46,110-04662,06:00,65.0
46,110-04662,06:15,65.0
46,110-04662,06:30,65.0
46,110-04662,06:45,65.0
46,110-04662,07:00,62.3
46,110-04662,07:15,64.9
46,110-04662,07:30,64.1
46,110-04662,07:45,64.7
46,110-04662,08:00,63.3
46,110-04662,08:15,58.6
46,110-04662,08:30,43.0
46,110-04662,08:45,48.0
46,110-04662,09:00,57.7
46,110-04662,09:15,55.3
46,110-04662,09:30,54.4
46,110-04662,09:45,54.0
46,110-04662,10:00,54.0
46,110-04662,10:15,53.4
46,110-04662,10:30,53.0
46,110-04662,10:45,55.3
46,110-04662,11:00,69.0
46,110-04662,11:15,70.3
46,110-04662,11:30,69.7
46,110-04662,11:45,71.8
46,110-04662,12:00,70.2
46,110-04662,12:15,70.4
46,110-04662,12:30,70.7
46,110-04662,12:45,70.3
46,110-04662,13:00,69.2
46,110-04662,13:15,70.3
46,110-04662,13:30,71.3
46,110-04662,13:45,70.7
46,110-04662,14:00,70.8
46,110-04662,14:15,70.5
46,110-04662,14:30,69.4
46,110-04662,14:45,68.5
46,110-04662,15:00,67.7
46,110-04662,15:15,68.9
46,110-04662,15:30,69.4
46,110-04662,15:45,68.3
46,110-04662,16:00,66.5
46,110-04662,16:15,68.8
46,110-04662,16:30,69.5
46,110-04662,16:45,68.3
46,110-04662,17:00,68.1
46,110-04662,17:15,68.2
46,110-04662,17:30,68.7
46,110-04662,17:45,67.6
46,110-04662,18:00,69.5
46,110-04662,18:15,70.3
46,110-04662,18:30,70.1
46,110-04662,18:45,70.4
46,110-04662,19:00,70.2
46,110-04662,19:15,68.3
46,110-04662,19:30,72.2
46,110-04662,19:45,70.9
46,110-04662,20:00,71.7
46,110-04662,20:15,72.1
46,110-04662,20:30,72.1
46,110-04662,20:45,68.4
46,110-04662,21:00,69.7
46,110-04662,21:15,68.0
46,110-04662,21:30,63.7
46,110-04662,21:45,69.9
46,110-04662,22:00,72.5
46,110-04662,22:15,71.6
46,110-04662,22:30,71.2
46,110-04662,22:45,67.3
46,110-04662,23:00,69.0
46,110-04662,23:15,66.8
46,110-04662,23:30,70.1
46,110-04662,23:45,72.1
13,110-04663,00:00,65.0
13,110-04663,00:15,71.0
13,110-04663,00:30,71.0
13,110-04663,00:45,71.0
13,110-04663,01:00,71.0
13,110-04663,01:15,71.0
13,110-04663,01:30,71.0
13,110-04663,01:45,71.0
13,110-04663,02:00,71.0
13,110-04663,02:15,71.0
13,110-04663,02:30,71.0
13,110-04663,02:45,71.0
13,110-04663,03:00,71.0
13,110-04663,03:15,71.0
13,110-04663,03:30,71.0
13,110-04663,03:45,71.0
13,110-04663,04:00,71.0
13,110-04663,04:15,71.0
13,110-04663,04:30,71.0
13,110-04663,04:45,71.0
13,110-04663,05:00,64.5
13,110-04663,05:15,58.8
13,110-04663,05:30,60.3
13,110-04663,05:45,65.1
13,110-04663,06:00,66.0
13,110-04663,06:15,66.0
13,110-04663,06:30,66.0
13,110-04663,06:45,66.0
13,110-04663,07:00,64.9
13,110-04663,07:15,66.0
13,110-04663,07:30,63.7
13,110-04663,07:45,68.0
13,110-04663,08:00,66.2
13,110-04663,08:15,61.4
13,110-04663,08:30,51.0
13,110-04663,08:45,56.4
13,110-04663,09:00,59.7
13,110-04663,09:15,52.8
13,110-04663,09:30,52.7
13,110-04663,09:45,53.0
13,110-04663,10:00,53.0
13,110-04663,10:15,53.0
13,110-04663,10:30,53.0
13,110-04663,10:45,57.1
13,110-04663,11:00,67.2
13,110-04663,11:15,71.3
13,110-04663,11:30,70.8
13,110-04663,11:45,72.0
13,110-04663,12:00,71.2
13,110-04663,12:15,72.3
13,110-04663,12:30,72.2
13,110-04663,12:45,71.6
13,110-04663,13:00,70.4
13,110-04663,13:15,71.5
13,110-04663,13:30,72.7
13,110-04663,13:45,70.3
13,110-04663,14:00,71.0
13,110-04663,14:15,71.7
13,110-04663,14:30,71.6
13,110-04663,14:45,70.9
13,110-04663,15:00,68.7
13,110-04663,15:15,69.8
13,110-04663,15:30,70.6
13,110-04663,15:45,70.4
13,110-04663,16:00,69.7
13,110-04663,16:15,70.2
13,110-04663,16:30,70.7
13,110-04663,16:45,70.4
13,110-04663,17:00,70.1
13,110-04663,17:15,70.5
13,110-04663,17:30,70.1
13,110-04663,17:45,70.7
13,110-04663,18:00,70.6
13,110-04663,18:15,71.4
13,110-04663,18:30,71.6
13,110-04663,18:45,71.9
13,110-04663,19:00,70.8
13,110-04663,19:15,71.5
13,110-04663,19:30,72.3
13,110-04663,19:45,71.3
13,110-04663,20:00,71.2
13,110-04663,20:15,71.9
13,110-04663,20:30,70.8
13,110-04663,20:45,69.6
13,110-04663,21:00,71.4
13,110-04663,21:15,69.3
13,110-04663,21:30,66.4
13,110-04663,21:45,71.3
13,110-04663,22:00,72.7
13,110-04663,22:15,72.2
13,110-04663,22:30,71.7
13,110-04663,22:45,69.3
13,110-04663,23:00,70.1
13,110-04663,23:15,67.3
13,110-04663,23:30,71.4
13,110-04663,23:45,72.0
120,110N04149,00:00,65.3
120,110N04149,00:15,67.1
120,110N04149,00:30,66.8
120,110N04149,00:45,66.1
120,110N04149,01:00,66.0
120,110N04149,01:15,66.6
120,110N04149,01:30,67.0
120,110N04149,01:45,67.0
120,110N04149,02:00,65.1
120,110N04149,02:15,62.0
120,110N04149,02:30,63.0
120,110N04149,02:45,63.0
120,110N04149,03:00,63.0
120,110N04149,03:15,62.3
120,110N04149,03:30,62.3
120,110N04149,03:45,63.3
120,110N04149,04:00,64.5
120,110N04149,04:15,66.0
120,110N04149,04:30,66.0
120,110N04149,04:45,66.0
120,110N04149,05:00,67.0
120,110N04149,05:15,64.3
120,110N04149,05:30,66.3
120,110N04149,05:45,69.4
120,110N04149,06:00,70.5
120,110N04149,06:15,68.8
120,110N04149,06:30,70.0
120,110N04149,06:45,69.9
120,110N04149,07:00,69.1
120,110N04149,07:15,71.4
120,110N04149,07:30,65.9
120,110N04149,07:45,65.0
120,110N04149,08:00,67.3
120,110N04149,08:15,63.7
120,110N04149,08:30,62.2
120,110N04149,08:45,48.7
120,110N04149,09:00,48.8
120,110N04149,09:15,55.6
120,110N04149,09:30,66.6
120,110N04149,09:45,18.3
120,110N04149,10:00,10.0
120,110N04149,10:15,9.7
120,110N04149,10:30,9.0
120,110N04149,10:45,9.4
120,110N04149,11:00,11.2
120,110N04149,11:15,13.7
120,110N04149,11:30,15.5
120,110N04149,11:45,13.8
120,110N04149,12:00,11.9
120,110N04149,12:15,15.3
120,110N04149,12:30,18.1
120,110N04149,12:45,11.1
120,110N04149,13:00,9.9
120,110N04149,13:15,10.5
120,110N04149,13:30,10.5
120,110N04149,13:45,11.7
120,110N04149,14:00,10.6
120,110N04149,14:15,13.1
120,110N04149,14:30,22.8
120,110N04149,14:45,49.5
120,110N04149,15:00,45.1
120,110N04149,15:15,50.3
120,110N04149,15:30,57.2
120,110N04149,15:45,61.3
120,110N04149,16:00,61.7
120,110N04149,16:15,44.8
120,110N04149,16:30,35.7
120,110N04149,16:45,24.1
120,110N04149,17:00,25.5
120,110N04149,17:15,30.7
120,110N04149,17:30,23.1
120,110N04149,17:45,31.3
120,110N04149,18:00,65.5
120,110N04149,18:15,66.7
120,110N04149,18:30,64.8
120,110N04149,18:45,61.7
120,110N04149,19:00,54.1
120,110N04149,19:15,56.4
120,110N04149,19:30,67.3
120,110N04149,19:45,64.3
120,110N04149,20:00,63.0
120,110N04149,20:15,65.2
120,110N04149,20:30,65.5
120,110N04149,20:45,67.3
120,110N04149,21:00,66.9
120,110N04149,21:15,68.0
120,110N04149,21:30,66.1
120,110N04149,21:45,64.9
120,110N04149,22:00,61.1
120,110N04149,22:15,57.2
120,110N04149,22:30,59.9
